id,normalized_name,gender
4493,amer-asian girl,
4494,bratty teenage boy,
4495,bratty teenage boy 2,
4496,bratty teenage boy 3,
4497,therapist,
4498,old robot,
4499,silver-haired priest,
4500,bunny,
4501,terry bradshaw,
4502,angels,
4503,grampa gorilla,
4504,dracula hibbert,
4505,einstein lisa,
4506,homers head,
4507,werewolf bart,
4508,apu robot,
4509,moe pacifier,
4510,lenny pacifier,
4511,dennis rodman pacifier,
4512,strongman,
4513,british woman,
4514,old marge,
4515,artsy clerk,
4516,pirate,
4517,wolfcastle supporters,
4518,bunny referee,
4519,women on tour,
4520,dolphin,
4521,thought bubble marge,
4522,nana,
4523,younger milhouse,
4524,italian woman,
4525,sheila,
4526,tammys husband,
4527,kolani,
4528,titi,
4529,nene bird,
4530,lamborgotti executive,
4531,goat woman,
4532,female grape stomper,
4533,male grape stomper,
4534,francesca terwilliger,
4535,gino,
4536,italian sausage maker,
4537,goat lady,
4538,gondola driver,
4540,joseph,
4541,hibbert wise man,
4542,skinner wise man,
4543,frink wise man,
4544,king herod,
4545,shepherd carl,
4546,shepherd lenny,
4547,wise man hibbert,
4548,baby jesus,
4549,matthew,
4550,impaled roman soldiers,
4551,energizer bunny,
4552,battery,
4553,cyrus,
4555,elderly cyrus,
4556,native wives,
4557,coin basket,
4559,local announcer,
4560,william h macy,
4561,spanish captain,
4562,spanish sailor,
4563,painter,
4564,toddler homer,
4565,40-ish grampa,
4566,myra,
4567,large frog,
4568,6th graders,
4569,desk agent,
4570,fun homer,
4571,serious homer,
4572,stavros,
4573,salvation army driver,
4574,bart-jack,
4575,bart-waitress,
4576,bart head,
5192,film loop,
4539,mary,f
4577,coach krupt,m
4558,mason,m
4578,go-cart worker,
4579,eli stern vi,
4580,willies dad,
4581,baby willie,
4582,scottish nurse,
4583,groundskeeper willies reflection,
4584,moe recording,
4586,charity titters,
4587,panic room,
4588,bighorn sheep,
4589,mr burnss reflection,
4590,pompous explorer,
4591,susan sarandon,
4592,randy johnson,
4593,hispanic man,
4594,antonio fargas,
4595,female animal caretaker,
4596,toot-toot,
4597,party goers,
4598,cold sore,
4599,nascar-type announcer,
4600,smooth-voiced man,
4601,dan castellaneta,
4602,contestant 3,
4603,female producer,
4604,verity,
4605,panicky cameraman,
4607,fox cameraman,
4608,irish housekeeper,
4609,sports anchor 2,
4610,point n laugh,
4611,rob reiner,
4612,celebrity impersonators,
4613,owners,
4614,battleaxe female owner,
4615,mike wallace,
4616,dr egoyan,
4617,charlie chaplin,
4618,jaquitos leader,
4619,spanish pa announcer,
4620,male factory worker,
4621,female factory worker,
4622,pleading factory worker,
4623,factory workers,
4624,factory worker 1,
4625,factory worker 2,
4626,plant workers,
4628,stargate conventioneers,
4629,college nerd,
4630,college nerd 2,
4631,indian passenger,
4632,indian man,
4633,indian man 2,
4634,indian workers,
4635,indian worker 1,
4636,indian worker 2,
4637,indian worker 3,
4638,kavi,
4639,indian assistant,
4640,indian bodyguard,
4641,richard dean andersons thoughts,
4642,beefeater lenny,
4643,beefeater carl,
4644,flandish,
4645,moezekiel,
4646,mayflower crew,
4647,pilgrims,
4648,pilgrim smithers,
4649,brother willie,
4650,fletcher christian,
4652,crew,
4653,bosun willie,
4654,king homer,
4655,queen marge,
4656,tahitian man,
4657,sculptor,
4658,tahitian juggler,
4659,half of crew,
4660,capt burns,
4661,old jewish woman,
4662,surviving men,
4663,chief petty officer wiggum,
4664,cpo wiggum,
4665,gilbert o sullivan,
4666,wise old cat,
4667,baby itchy,
4668,knives,
4669,hip audience members,
4670,juliana krellner,
4671,principal upfoot,
4672,mr pierce,
4673,assistant gk skinner,
4674,greater than or equal to sign,
4675,number 8,
4676,number 27,
4606,charles heathbar,m
4627,richard dean anderson,m
4651,bligh,m
4677,melanie upfoot,
4678,sal bando,
4679,gene tenace,
4680,mail lady,
4681,bride,
4682,housekeeper 1,
4683,housekeeper 2,
4684,housekeepers,
4685,facilitator,
4686,bachelor 1,
4687,grumpy-looking man,
4688,effeminate bachelor,
4689,good-looking bachelor,
4690,twin guy 1,
4691,the players,
4692,will smith,
4693,museum employee,
4694,imax narrator,
4695,melanie griffith,
4696,little moe szyslak,
4697,clarisse drummond,
4698,wallace brady,
4699,scientist-type,
4700,detective 1,
4701,detective 2,
4702,hunch,
4703,female left-fielder,
4705,bucktabitha,
4706,sports talk radio host,
4707,2nd duffman,
4708,duffmen,
4709,tito,
4710,dragon,
4711,james hetfield,
4712,lars ulrich,
4713,kirk hammett,
4714,robert trujillo,
4716,spirits,
4717,calabresis,
4718,dante calabresi,
4719,dante jr,
4720,primo,
4721,dr brentano,
4722,homer drums,
4723,jack white,
4724,meg white,
4725,skinny,
4726,jazz musician 2marbles,
4727,marbles,
4728,mutt,
4729,smiley,
4730,grizzled female voice,
4731,tootsie childs,
4732,persian salesman,
4733,clara peller,
4734,rocky balboa,
4735,nascar announcer,
4736,contractors,
4737,contractor 1,
4738,contractor 2,
4739,mr peanut,
4740,coaster weirdoes,
4741,male coaster weirdo,
4742,female coaster weirdo,
4743,teen girl,
4744,sir mix-a-lot,
4745,50-foot lenny,
4746,invisible carl,
4747,southern tv therapist,
4748,dr phil,
4749,fudge box,
4750,heckler 1,
4751,heckler 2,
4752,shape,
4753,golem,
4754,female golem,
4755,orson welles,
4756,production assistant,
4757,recruiter 1,
4758,recruiter 2,
4759,drill sergeant,
4760,female sergeant,
4761,cereal captain,
4762,southern soldier,
4763,assorted townspeople,
4764,homeless lady,
4765,meek assistant,
4766,dwarf cop,
4767,tweedy writers,
4768,tom wolfe,
4769,admirers,
4770,festival host,
4771,gore vidal,
4772,woman at festival,
4773,man at festival,
4774,michael chabon,
4775,stoner in audience,
4776,jonathan franzen,
4777,older vermont man,
4778,grad students,
4779,vermont woman,
4780,other men,
4781,max,
4704,tabitha,f
4782,older womans voice,
4783,maxs widow,
4784,opal,
4785,prof stein,
4786,disclaimer,
4787,skinny kid,
4788,anguished man,
4789,ipod,
4790,dewey bunnel of america,
4791,spider-man,
4792,dr octopus,
4793,greystash,
4794,angelica,
4795,snake wizard,
4796,2-headed woman,
4797,dummy,
4798,muffled female voice,
4799,tr francis,
4800,galahad,
4801,maluicious krubb,
4802,angelica button,
4803,telephone worker,
4804,ice dancers,
4805,elvis stojko,
4806,snowman,
4807,candy cane,
4808,grumple,
4809,phillip,
4810,costingtons daughter,
4811,peppy female tv announcer,
4812,13-year-old patty,
4813,7-year-old marge,
4814,leather-skinned man,
4815,salespeople,
4816,gils boss,
4817,grumples,
4818,female candy worker,
4819,candy workers,
4820,male candy worker,
4822,zeke,
4823,grizzled old salt,
4824,fausto,
4825,voice from diorama,
4826,weather forecaster,
4827,preacher,
4828,man in ins jacket,
4829,mermaid,
4830,gruff japanese sailor,
4831,lumberjack,
4832,meaux,
4833,gendarme wiggum,
4834,footman mel,
4835,all partygoers,
4836,bandit,
4837,bart-man,
4838,the serpent,
4839,poison lenny,
4840,bathing beauty,
4841,cletus son,
4842,native american reporter,
4843,john squawking bear,
4844,hippie hulk,
4845,pretty blonde girl,
4846,teen boy,
4847,odd-looking man,
4848,darcys mom,
4849,darcys dad,
4850,11-year-old moe,
4851,8-year-old lenny,
4852,8-year-old carl,
4853,8-year-old barney,
4854,8-year-old homer,
4855,other children,
4856,8-year-old wiggum,
4857,16-year-old wiggum,
4858,24-year-old wiggum,
4859,32-year-old wiggum,
4860,24-year-old homer,
4861,grieving widow,
4862,32-year-old homer,
4863,band leader,
4864,8-year-old frink,
4865,8-year-old eleanor,
4866,24-year-old eleanor,
4867,32-year-old eleanor,
4868,8-year-old marge,
4869,8-year-old comic book guy,
4870,24-year-old marge,
4871,young sea captain,
4872,climber 1,
4873,climber 2,
4874,blind climber,
4875,manly voice,
4876,james patterson,
4877,dark stanley,
4878,school psychologist,
4879,george w bush,
4880,12-year-old yokel girl,
4881,11-year old yokel girl,
4882,10-year old yokel boy,
4883,9-year old yokel boy,
4884,8-year old yokel girl,
4885,7-year old yokel boy,
4886,6-year old yokel boy,
4887,chinese restaurateur,
4888,dr swanson,
4889,videogame narrator,
4890,witney spuckler,
4891,jitney spuckler,
4892,birthday,
4893,incest,
4894,spuckler kids,
4895,crystal meth,
4896,stephen sondheim,
4897,dog statue,
4898,psychologist,
4899,andy dick,
4900,moon cletus,
4901,selmas brain,
4902,box delivery man,
4903,scariest driver,
4904,delivery people,
4905,winged dragon,
4906,male assistant,
4907,female assistant,
4908,male coworker,
4909,male dmv suit,
4910,female dmv suit,
4911,flint drywall,
4912,tabloid editor,
4913,paris texan,
4914,rose quimby,
4915,maria shriver kennedy quimby,
4916,celebrities,
4917,enrico irritazio,
4918,attractive woman 1,
4919,attractive woman 2,
4920,portly wizard,
4921,elf marge,
4922,vendor apu,
4923,large cobra,
4924,enchantress krabappel,
4925,bird skinner,
4926,troll moe,
4927,shadow knight,
4928,wench milhouse,
4929,pixie head,
4930,wenches,
4931,east indian girl,
4932,east indian father,
4933,rogue dolph,
4934,rogue kearney,
4935,rogue jimbo,
4936,british announcer,
4937,male fan 1,
4938,male fan 2,
4939,nelsons head,
4940,viking comic book guy,
4941,satyr largo,
4942,ronaldos thoughts,
4943,spanish baseball announcer,
4944,springfield fans,
4945,joe laboot,
4946,shelbyville manager,
4947,old bart,
4948,old milhouse,
4949,ghost marge,
4950,sheep 1,
4951,sheep 2,
4952,dogs,
4953,firemen,
4954,wagon wheel demonstrator,
4955,winning farmer,
4956,grim farmer,
4957,dispatch operator,
4958,sharquelle,
4959,strangles,
4960,copsteachersstudents,
4961,kiefer sutherland,
4962,hazmat guy,
4963,jimbos mom,
4964,jack bauer,
4965,chloe obrien,
4966,cosine,
4967,family members,
4968,dr hwang,
4969,hip hop-style announcer,
4970,tooth decay,
4971,gum disease,
4972,bad-ass voice,
4973,luda-crest,
4974,ludacris,
4975,2nd hygienist,
4976,dental assistant,
4977,prescott butterfat iii,
4978,stripper,
4979,strippers,
4980,slacker girl,
4981,slacker dude,
4982,clearly dubbed-in voice,
4983,store announcer,
4984,lionel richie,
4985,improv actor,
4986,improv actress,
4988,plane computer,
4989,sad boy,
4990,widow,
4991,marcello,
4992,hockey player,
4993,placido domingo,
4994,elegant man,
4995,shrill voice,
4996,dorothy,
4997,julia,
4998,bedtime krusty doll,
4999,jersey girl customer,
5000,sleazy-looking woman,
5001,smug young man,
5002,smug woman,
5003,smug liberal man,
5004,gay men,
5005,gerta,
5006,tow driver prisoner 1,
5007,tow driver prisoner 2,
5008,tow driver prisoner 3,
5009,singing prisoners,
5010,train engineer,
5011,tow driver prisoners,
5013,bank patrons,
5015,father donnelly,
5016,senate mouse,
5017,elevator voice,
5018,men in crowd,
5019,aliens,
5020,hispanic teen,
5021,passenger,
5022,first officer,
5023,second officer,
5024,videogame businessman,
5025,old-style operator,
5026,nerd,
5027,norbert,
5028,gaylord q tinkledink,
5029,uncle norbert,
5030,uncle zack,
5031,mr johnson,
5033,korean singer,
5034,tintin,
5035,dan clowes,
5036,alan moore,
5037,art spiegelman,
5038,cute girl,
5039,bernice,
5040,vietnamese woman,
5041,husband 1,
5042,husbands,
5043,husband 2,
5044,husband 3,
5045,2nd business woman,
5046,jack black,
5047,latino male clerk,
5048,salesman 1,
5049,salesman 2,
5050,sexy saleswoman,
5051,opals audience,
5052,keith olbermann,
5053,talking frog,
5054,disclaimer announcer,
5055,tall cowboy,
5056,wes doobner,
5057,sideshow bobs mother,
5058,sideshow bobs father,
5059,skratt,
5060,skratts,
5061,hispanic crowd,
5062,memory wiggum,
5063,memory marge,
5064,memory homer,
5065,high school glee club,
5066,memory lisa,
5067,memory bart,
5068,20-year-old homer,
5069,memory duffman,
5070,recorded sideshow mel voice,
5071,teenage fast-food workers,
5072,cheesy mcmayor,
5073,dan rather,
5074,news producer,
5075,candidates,
5076,farmers wife,
5077,ivy league-type,
5078,ivy league-types,
5079,scruffy blogger,
5080,jon stewart,
5081,campaign announcer,
5082,senator whinergirl,
5083,hillary,
5084,campaign worker 1,
5085,senator vane,
5086,gov huntingchurch,
4987,colby,m
5032,milo,m
5014,ted nugent,m
5088,fred thompson,
5089,locals,
5090,dennis kucinich,
5091,adriatica vel johnson,
5092,clarence nitbaum,
5093,democrats,
5094,young lou,
5095,young comic book guy,
5097,prof augusts thoughts,
5098,gas man,
5099,college kid,
5100,2nd college kid,
5101,buxom coed,
5102,patron,
5103,muscle-bound idiot department head,
5104,kurt loder,
5105,second zombie,
5106,third zombie,
5107,wolfman,
5108,tunnel of love carny,
5109,bonnie,
5110,clyde,
5111,clydes thoughts,
5112,newsreel narrator,
5113,franklin roosevelt,
5114,japanese ambassador,
5115,mexican mouse,
5116,robby robin,
5117,the vamp,
5118,shady,
5119,moe dog,
5120,snooty male flea,
5121,lady bitington,
5122,siamese cats,
5123,upper-class fleas,
5124,lisa puppy,
5125,bart puppy,
5126,dog catcher willie,
5127,wacky dog,
5128,dogcatcher willie,
5129,johnny rotten,
5130,nancy,
5131,sid,
5132,male punk rock fan,
5133,steve,
5134,paul cook,
5135,texan announcer,
5136,texan crowd,
5137,punk 1,
5138,punk 2,
5139,mike,
5140,school nurse,
5141,terry gross,
5142,betsy,
5143,hotdog vendor,
5144,pepper vendor,
5145,sad-looking woman,
5146,happy little elves,
5147,female prisoner,
5148,prisoner lisa,
5149,bald detective,
5150,red-haired detective,
5151,et reporter,
5153,annette,
5154,smoke lisa,
5155,lillian hellman,
5156,smoke historical figures,
5157,ballerinas,
5158,male dancer,
5159,ballerina,
5160,dancer bumped into,
5161,dancer who bumped,
5162,2nd ballerina,
5163,3rd ballerina,
5164,4th ballerina,
5165,fema official,
5166,kermit the frog,
5167,royce,
5168,country vj,
5169,natalie maines,
5170,emily robison,
5171,martie maguire,
5172,lurleens boyfriend,
5173,robot-singing voice,
5174,trans-clown-o-morph,
5175,head pterodactyl-bot,
5176,golf announcer,
5177,cheddarbarrel,
5178,4-h judge,
5179,activist,
5180,solarpanel,
5181,compost,
5182,stabbed-in-jail,
5183,homer puppet,
5184,marge puppet,
5185,head caterer,
5186,country preacher,
5187,hillbilly guests,
5188,cow in truck,
5189,mr kinkaid,
5190,head board member,
5191,other board members,
5096,prof august,m
5193,2nd film loop,
5194,jim jarmusch,
5195,bouncer,
5196,male audience member,
5197,female audience member,
5198,male audience member 2,
5199,people on street,
5200,woman on street,
5201,man on street 2,
5202,male filmgoer,
5203,man on street,
5204,john c reilly,
5205,female employee,
5206,hippo critter,
5207,hippo 1,
5208,hippo 2,
5209,hippo 3,
5210,hippos,
5211,fozzy,
5212,lance armstrong,
5213,hand,
5214,female automated voice,
5215,little homer,
5216,celebrity reporter,
5217,paparazzi,
5218,theater actor,
5219,drew carey,
5220,krusketeers,
5221,cj,
5223,channel 6 executive,
5224,stagehands,
5225,ira man,
5226,protestant leprechaun,
5227,catholic leprechaun,
5229,urchin,
5230,mulk,
5231,lucky jim,
5232,clay roberts,
5233,denis leary,
5234,brian grazer,
5235,hawaiian bartender,
5236,hawaiian barflies,
5237,australian bartender,
5238,australian barfly,
5239,australian barflies,
5240,swedish bartender,
5241,swedish barflies,
5242,warrior statue,
5243,incan warriors,
5244,vacu-bot,
5245,bart-like voice,
5246,joe montana,
5247,quenly,
5248,devon,
5249,capn crunchy,
5250,tricky rabbit,
5251,threecan sam,
5253,3-year-old lisa,
5254,5-year-old bart,
5255,sylvia,
5256,20-year-old patty,
5257,20-year-old selma,
5258,ruthie,
5259,doreen,
5260,bureaucrat,
5261,people in line,
5262,ghost julio,
5263,ghost toddler,
5264,talking credenza,
5265,man in bar,
5266,female event host,
5267,merl reagle,
5268,will shortz,
5269,santas,
5270,dr king,
5271,mall worker,
5272,brainiac bar man,
5273,smug salesman,
5274,mapple shoppers,
5275,male shopper,
5276,steve mobbs,
5277,middle eastern boy,
5278,bashir,
5279,mina,
5280,octopus,
5281,arab man,
5282,thought bubble lenny,
5283,amid,
5284,blue genie,
5285,billionaire,
5286,billionaires,
5287,scared billionaire,
5288,jeff bezos,
5289,poker-playing billionaire,
5290,suburban mother,
5291,wall-e,
5292,cube-shaped homer,
5293,mark cuban,
5294,man in gorilla suit,
5295,angel mark cuban,
5296,muk mu,
5297,swarm,
5252,alberto,m
5298,marv albert,
5299,millionaire,
5300,art instructor,
5302,folk art singer,
5303,prof hobbes,
5304,mrs hobbes,
5305,fairy princess,
5306,two-nicorn,
5307,immigration official,
5308,dragon kearney,
5309,goblin jimbo,
5310,teenage vance connor,
5311,vance connor,
5312,teenage carl,
5313,al gore,
5314,administrators,
5315,jock 1,
5316,jock 2,
5317,old italian man,
5318,rest of kids,
5319,voices from sauce,
5320,student with glasses,
5321,student reporter,
5322,teen maude flanders,
5323,debbie pinson,
5324,teenage selma,
5325,teenage patty,
5326,young smithers,
5327,mr becker,
5328,daffodils reading group,
5329,boys chorus,
5330,girls chorus,
5331,other boys,
5332,barge captain,
5333,au pair,
5334,male neighbor,
5335,female neighbor,
5336,eerie voice,
5337,2nd orderly,
5338,dwight eisenhower,
5339,nancy gladness,
5340,nat gladness,
5341,photo simpsons,
5342,mother superior,
5343,mysterious nun,
5344,homers hand,
5345,welcome mat,
5346,hot tub salesman,
5347,irish pilot,
5348,american woman,
5349,irish locals,
5350,yuppie leprechauns,
5351,tom oflanagan,
5352,german krusty,
5353,german sideshow mel,
5354,brew-master,
5355,american man,
5356,2nd american man,
5357,irish kid,
5358,bicyclist,
5359,street musician,
5360,eastern-european woman,
5361,yup-rechaun,
5362,irish maitre d,
5363,irish guy,
5364,old irishman,
5365,smokers,
5366,2nd irish cop,
5367,irish judge,
5368,congregants,
5370,coroner,
5371,bridal saleslady,
5372,tux salesman,
5373,videographer,
5374,deep mysterious voice,
5375,hockey announcer 1,
5376,hockey announcer 2,
5377,hockey announcer 3,
5378,maya,
5379,umpa-lumpas,
5380,jenny,
5381,major preston,
5382,swedish woman,
5383,mother duck,
5384,sleazy girl,
5385,wiggum smiley face,
5386,zamboni operator,
5387,hot dog vendor,
5388,fried dough vendor,
5389,midway barker,
5390,juggler,
5391,old comedy writer,
5392,soccer mom,
5393,popular girl 1,
5394,popular girl 1s tablemates,
5395,popular girl 2,
5396,popular girl 2s tablemates,
5397,helicopter parents,
5398,kaitlin,
5399,ghost,
5400,chaucers ghost,
5401,female ghost,
5402,elegantly-dressed ghost,
5403,oscar wilde,
5404,mother in audience,
5405,kenny,
5406,science water promoter,
5407,city inspector,
5408,dr bettelheim,
5409,geoff,
5410,donald,
5411,caitlin,
5412,katelyn,
5413,kate lynn,
5414,girl in background,
5415,smitten girl who faints,
5416,girl in riding boots,
5417,british groundskeeper,
5418,boy resembling ralph,
5419,teenage stagehand,
5420,alaska nebraska,
5421,caitlyn,
5422,walsingham,
5423,queen elizabeth,
5424,herald mel,
5425,prince ralph,
5426,king julio,
5427,lady marjorie,
5428,sir walter raleigh,
5429,advisor,
5430,protestant minister,
5431,vietnamese manicurist,
5432,doc,
5433,other dwarves,
5434,evil queen,
5435,disembodied face,
5436,huntsman willie,
5437,snow white,
5438,turtle,
5439,dwarves,
5440,crabby,
5441,first witch,
5442,second witch,
5443,lady 911 operator,
5444,ghosts,
5445,mr toohey,
5446,avery mann,
5447,everyman,
5448,older executive,
5449,male producer,
5450,jonah,
5451,director 1,
5452,director 2,
5454,fiji,
5455,hollywood hipsters,
5456,police chief,
5457,leading lady,
5458,studio heads,
5459,former studio head,
5460,dr reptilicus,
5461,exercise babe,
5462,new teacher,
5463,big-busted dowager,
5464,australian woman,
5465,fighter,
5466,autograph-signing fighter,
5467,scalper,
5468,chett,
5469,donkey,
5470,man below,
5471,heavy bag,
5472,males in audience,
5473,muncher barney,
5474,muncher,
5475,muncher helen lovejoy,
5476,wild-eyed man,
5477,refugees,
5478,head soldier,
5479,chinese-american worker,
5480,luanne,
5481,carl 1,
5482,carl 2,
5483,classy frenchman,
5484,commissioner pompidou,
5485,beautiful french lady,
5486,terrorist type,
5487,bonk it,
5488,cletus pa,
5489,hillbillies,
5490,bearded hillbilly,
5491,big hillbilly,
5492,whitney,
5493,mysterious voices,
5494,hooded figures,
5495,gwendolyn,
5496,cassandra,
5497,esmeralda,
5498,homer snowman,
5499,substitute teacher,
5500,wiccans,
5501,court reporter,
5502,huell howser,
5503,emmy announcer,
5504,female presenter,
5505,wilbur,
5506,peyton manning,
5507,eli manning,
5508,cooper manning,
5509,peytoneli,
5510,dick,
5512,new sister,
5513,kid voice,
5514,sisters,
5515,smothers brothers,
5516,dick smothers,
5517,tom smothers,
5518,marshall goldman,
5519,commanding officer,
5520,brooklyn sailor,
5521,boston sailor,
5522,clark gable,
5523,mitch albom,
5524,railroad bull,
5525,all railroad bulls,
5526,2nd railroad bull,
5527,krusty auditioner,
5529,gator,
5530,gary larson,
5531,holly hippie,
5532,eartha kitt,
5533,valerie,
5534,lottery official,
5535,magic mirror,
5536,chris martin,
5537,2nd nurse,
5538,brassy housewife,
5539,2nd brassy housewife,
5540,curly 1,
5541,curlys,
5542,curly 3,
5543,olympic pins,
5544,pin dealer,
5545,bald midget,
5546,medicine woman,
5548,milhoose,
5549,canadian nelson,
5550,usa fans,
5551,swedish man,
5552,french canadian,
5553,english canadian,
5554,hiram,
5555,mabel,
5556,colonel burns,
5557,smithers-like valet,
5558,virgil simpson,
5559,patroller 1,
5560,patroller 2,
5561,circus clown,
5562,milford,
5563,obama kids,
5564,librarian 2,
5565,hopi singers,
5566,anime kid,
5567,pickachu-type,
5568,gps,
5569,mouse,
5570,barts class,
5571,miss stringham,
5572,miss stringhams class,
5573,chilled-out kid,
5574,bodhi,
5575,nikki mckenna,
5576,cool second-grader 1,
5577,cool second-grader 2,
5578,nikkis mom,
5579,nikkis dad,
5580,henry higgins,
5581,michelle obama,
5582,cool second grader 1,
5583,navy seal,
5584,airport workers,
5585,israeli airline guard,
5587,bible group,
5588,doreet,
5589,israeli bystander,
5590,chief security officer,
5591,cucumber,
5592,muslim man,
5593,prison guard,
5594,pleasant cellmate,
5595,delroy,
5596,thought bubble grampa,
5597,wimpy-looking boy,
5598,boy 3,
5599,tellers,
5600,silkie,
5601,edward g robinson,
5602,ominous announcer,
5603,wise old alien,
5604,shia labeouf,
5605,sexy girl,
5606,sun,
5607,danish sales rep,
5608,springfield man,
6025,jamie,
5586,jakob,m
5528,princess penelope,f
5609,national guardsman 1,
5610,national guardsman 2,
5611,national guardsman 3,
5612,female activist,
5613,huge blue whale,
5614,ms dubinsky,
5615,megan,
5616,man at counter,
5617,train conductor,
5618,bomb squad guy,
5619,liberal man,
5620,consultant,
5621,cockney flower girls,
5622,bobbies,
5623,sallys father,
5624,upright citizens,
5626,audrey,
5627,revelers,
5628,the queen,
5629,prince charles,
5630,lullaby singer,
5631,indian singer,
5632,don pardo,
5633,homer devils,
5634,black bishop,
5635,icelandic man,
5636,2nd icelandic man,
5637,new neighbor,
5638,walt,
5639,neighbors,
5640,the real walt,
5642,prison worker,
5643,joyce,
5644,mexican man,
5645,southern state trooper,
5646,midwestern trooper,
5647,new jersey patrolman,
5648,man with crazy beard,
5649,thought bubble lisa,
5650,ron finkelsteinberg,
5651,sports bar guy 3,
5652,sports bar guy 4,
5654,ryan seacrest,
5655,randy jackson,
5656,kara dioguardi,
5657,ellen degeneres,
5658,thought bubble simon cowell,
5659,pro shop clerk,
5660,friendly old golfer,
5661,nobel academy president,
5662,military choir,
5663,tsa security officer,
5664,ira glass,
5665,teenage girl camper,
5666,teenage boy camper,
5667,2nd teenage girl camper,
5668,teenage singers,
5669,kurt hardwick,
5670,van kruusten,
5671,flynn,
5672,chief magistrate,
5673,aiesha,
5674,sarah,
5675,fat kids,
5676,e-z reader,
5677,schoolboy,
5678,belgian bailiff,
5679,bailiffs brother,
5680,afrikaner promoter,
5681,bernicehelen,
5682,maitre dess,
5683,fat banker,
5684,muhammad yunus,
5685,chris hansen,
5686,mark zuckerberg,
5687,dahlia,
5688,hobby shop owner,
5689,bill james,
5690,ball,
5691,teammates,
5692,funnel cake man,
5693,rev lovejoy avatar,
5694,rich uncle pennybags,
5695,powerful voice,
5696,colonel ketchup,
5697,crazy eights,
5698,pelican,
5699,edmund,
5700,vampire dad,
5701,kount,
5702,abby,
5703,professional-looking driver,
5704,admissions director,
5705,cloisters girl,
5706,another girl,
5707,ms marshall,
5708,chairman,
5709,nbc executive,
5710,network executive,
5641,the real bob,m
5653,simon cowell,m
5711,personal physician,
5712,sgt activity doll,
5713,funeral director,
5714,guido guy,
5715,dick cheney,
5716,general patton,
5717,danica patrick,
5718,will rogers,
5719,wc fields,
5720,dr thurston,
5721,caretaker,
5722,bing crosby,
5723,gruff sergeant,
5724,german,
5725,western union boy,
5726,tree salesman,
5727,hamlet,
5729,katy perry,
5730,sock puppet dog,
5731,samoan native,
5732,wah-wah birds,
5733,glinda,
5735,other guards,
5736,female agent,
5737,whiny agent,
5738,fit tony,
5739,erik,
5740,4th graders,
5741,5th graders,
5742,zach,
5743,mr benzie,
5744,tough 5th grader,
5745,anita,
5746,connie,
5747,chris,
5748,andy hamilton,
5749,tyler winklevoss,
5750,ross,
5751,marge 40-year-old,
5752,fat late shift worker,
5753,mr burns heads,
5754,super-hairy wonder woman,
5755,ms juniper,
5756,distinguished older gentlemen,
5757,comic book gay,
5758,tranny 1,
5759,tranny 2,
5760,gays,
5761,grizzly shawn,
5762,bar customers,
5763,devil moe,
5764,real devil moe,
5765,melody,
5766,distinguished older gentleman,
5767,liz,
5768,playground ghost,
5769,gale gordon,
5770,lucille ball,
5771,courtney,
5772,fat chinese spy,
5773,cheekbone chinese spy,
5774,atf agent,
5775,2nd atf agent,
5776,goatee chinese spy,
5777,david mamet,
5778,statue of liberty,
5779,cheekbones chinese spy,
5780,cheekbonegoatee spies,
5781,sheldon leavitt,
5782,rebecca,
5783,dog guy,
5784,lainie,
5785,carlotta,
5787,middle-aged lady,
5788,heavyset woman,
5789,attractive friend,
5790,blofeld,
5791,young woman 1,
5792,young woman 2,
5793,burns wingman,
5794,young woman 1 2,
5795,scratchys father,
5796,cat monk,
5797,crazy clown,
5798,herman millwood,
5799,crazed-looking techie,
5800,male animator,
5801,female animator,
5802,2nd male animator,
5803,animators,
5804,man in the audience,
5805,sir anthony hopkins,
5806,john lassiter,
5808,russell brand,
5809,dj kwanzaa,
5810,ice mocha,
5811,nasty j,
5812,halle berry,
5813,cowboy ketchup,
5814,waffle,
5734,fbi supervisor,m
5807,randy newman,m
5786,dr kissingher,m
5815,peanut butter,
5816,willis,
5817,miss pennyfarthing,
5818,nick park,
5819,martin scorsese,
5820,leathery old man,
5821,leathery old woman,
5822,climber,
5823,other orderly,
5825,frat nerd,
5826,drug dealer,
5827,old-timey farmer,
5828,friends,
5831,fetus,
5832,grizabella,
5833,eleanor,
5834,middle-aged father,
5835,viking fan,
5836,retired african-american,
5837,2nd retired lineman masseur,
5838,football-hating intellectual,
5840,gerald,
5841,kareem abdul-jabbar,
5842,custodial employee,
5843,man in tux,
5844,sommeliers,
5845,shirley temple-type girl,
5846,ewell freestone,
5847,garden ladies,
5849,swami,
5850,cregg demon,
5851,thought-bubble flanders,
5852,ricky jay,
5853,david copperfield,
5854,late wife,
5855,wedding planner,
5856,stevie b,
5857,tushie,
5858,the occurrence,
5859,guidos,
5860,old italian woman,
5861,angela,
5862,1970s grampa,
5863,taffy,
5864,assorted women,
5865,cyclist,
5866,female ibs sufferer,
5867,male ibs sufferer,
5868,matrons,
5869,elderly nancy drew,
5870,key man,
5871,pt express,
5872,angry female teacher,
5873,lennys face,
5874,skinners face,
5875,comic book guys face,
5876,moes face,
5878,fedex-type guy,
5879,tom colicchio,
5880,cia official,
5881,humans,
5882,viktor,
5883,disaster victim,
5884,viktors wife,
5885,young kim jong il,
5886,city slicker,
5887,student chorus,
5888,elderly englishwoman,
5889,mrs knickertwist,
